id,txt
13852,"警方 和 海巡署 人員 進行 搜山 ，"
13853,"掠著 三名 偷渡的 越南籍 查埔 ，"
13854,"講是 欲來 臺灣 做散工 ，"
13855,"並徐紲 蘇查 在逃的 其他 偷渡犯 。"
13856,"老翁仔某 開車 出遊 衛星 指引 開入 溪埔 㧎著"
13857,"三立新聞台"
13858,"臺北 有一對 翁仔某 ，"
13859,"開車到 臺東 太麻里 的 金尖山 耍 ，"
13860,"使用 GPS 衛星導航 ，"
13861,"結果 開到 溪埔內 ，"
13862,"㧎著 袂振袂動 ，"
13863,"救難人員 開了 三點外鐘 ，"
13864,"才共 這對 老翁仔某 救出來 。"
13865,"景氣差 歹徒 數想 伊甸基金會 愛心箱 沓遭賊竊"
13866,"三立新聞台"
13867,"伊甸基金會 佇 全臺灣 各地風 ，"
13868,"設置 銀角仔關 愛心箱 ，"
13869,"最近 有人 數想 偷走 ！"
13870,"伊甸基金會 的 捐款箱 ，"
13871,"全臺灣 攏總有 四千 五百外个點 ，"
13872,"對舊年 開始 ，"
13873,"發生 愛心箱 被人 偷走 ，"
13874,"統計 規年 落來 ，"
13875,"攏總有 八十五件 竊案 ，"
13876,"中部地區 都占 三十四件 ，"
13877,"本來是 募集 大街 愛心的 愛心箱 ，"
13878,"這馬 煞變成 歹徒的 目標 ，"
13879,"予𪜶 真頭疼 。"
13880,"毒販仔 進 高職 媒介 女學生 酒店 趁錢 買毒"
13881,"三立新聞台"
13882,"高雄市 小港 警方 ，"
13883,"破獲 一个 販毒集團 ，"
13884,"專門 進入 高職 ，"
13885,"吸收 學生 吸毒 和 販毒 ，"
13886,"其中 一間 學校 ，"
13887,"仝一班 三十外名 學生 沐著吸毒 ，"
13888,"較 予人 震撼的是 ，"
13889,"拄著 女學生 無錢 買毒 ，"
13890,"猶會 使弄 媒介 女學生 去酒店 趁錢 ，"
13891,"為著予 學生 安心 吸毒 ，"
13892,"涉案的 嫌犯 較罐輸 吸毒 無罪 ，"
13893,"無吸毒 都落伍 的 觀念 。"
13894,"北二高 走山 雙向 車道 受阻 傳出 車輛 遭 塗嚼"
13895,"三立新聞台"
13896,"國道三號 上北 三點一 公里處 ，"
13897,"靠近 買靈坑 七堵 路段 ，"
13898,"下晡 規鉼 山壁 突然 幫敗佇 道路頂 ；"
13899,"崩塌 意外 造成 雙向車道 封閉 ，"
13900,"警消 已經 派人員 前往 救援 ；"
13902,"經過 相關單位 評估 ，"
13903,"攏總闊 兩百 公尺 ，"
13904,"長 七百 公尺 的 路段 ，"
13905,"完全被 崩塌的 塗石 掩埋 ，"
13906,"車輛 攏無法 閣經過 ，"
13907,"已經 封閉 規个 路段 。"
13908,"學生 吸毒 四年 成長 十倍 七成 集中 卵 私立學校"
13909,"三立新聞台"
13910,"這个 高職的 學生 吸毒事件 ，"
13911,"無力自跋 只好 出賣 肉體 ，"
13912,"佇酒店 脫衣陪酒 ，"
13913,"到底 毒品 進入 校園 有偌嚴重 ，"
13914,"高雄市 市議員 公佈 一份 調查報告 ，"
13915,"學生 吸毒的 悲例 ，"
13916,"佇 四年之間 成長 十倍 ，"
13917,"而且 七成的 吸毒 學生 ，"
13918,"攏集中佇 兩間 私立 高職學校 ，"
13919,"其中 一間是 學生 集體 吸毒的 學校 。"
13920,"偷 四十二箍 之龜力 八歲 查埔囡仔 移送法辦 引爭議"
13921,"三立新聞台"
13922,"臺北縣 一名 八歲 查埔囡仔 ，"
13923,"二四十號 下晡 佇 五股 一間 超商 ，"
13924,"涉嫌 偷走 四十二箍 的 之龜力 ，"
13925,"店頭 發現後 報警 ，"
13926,"雖然 家屬 苦苦哀求 ，"
13927,"後來 店頭 ⿳ㄨㄢ⿳⿳ㄋㄚˋ無按算 提 告 ，"
13928,"毋久 由渝 查埔囡仔 竊盜的 行為 屬於 公訴罪 ，"
13929,"加上 閣是 五年以下的罪 ，"
13930,"警方 共 查埔囡仔 移送法辦 猶是 引起爭議 ，"
13931,"查埔囡仔 被迫佇 警察局 內底 等了規暝"
13932,"家屬 質疑 警方 大按小辦 ，"
13933,"根本 無符合 悲例原則 。"
13934,"北二高 救災現場 竟然有 大學生 𨑨迌 自吸"
13935,"三立新聞台"
13936,"都佇 國道三號 買靈坑 七堵路段 災區 開挖 搶救 ，"
13937,"大家 無閒甲霧嗄嗄 的時陣 ，"
13938,"竟然有 查埔大學生 ，"
13939,"走到 現場 虛鬧 ，"
13940,"網友 發動 搜揣 ，"
13941,"追出 𪜶是 海洋大學 的 學生 ，"
13942,"校方 ⿳ㄨㄢ⿳⿳ㄋㄚˋ緊急 𤆬著𪜶 ，"
13943,"出面 向 社會大眾 會毋著 。"
13944,"翁婿 疑遭 活埋 規暗無睏 烹費痛扣"
13945,"三立新聞台"
13946,"北二高 走山 意外 ，"
13947,"目前 傳出有 三台車 遭活埋 ，"
13948,"其中 一名 是 五十五歲 的 葉墓竹 ，"
13949,"是 虔誠的 基督徒 ，"
13950,"⿳ㄨㄢ⿳⿳ㄋㄚˋ是 臺灣基督長老教會 基隆 中山教會 賴德卿 牧師的 翁婿 ，"
13951,"𪜶 平常 熱心助人 ，"
13952,"佇 二十五號 彼日 葉墓竹 為著 加班 ，"
13953,"比平常 提早 兩點鐘 出門 ，"
13954,"了後 都 音訊全無 ，"
13955,"這條路 是 葉墓竹 上下班的 必經之路 ，"
13956,"家屬 心狂火著 懷疑 伊人 都佇 塗堆內 ，"
13957,"兩个 查某囝 提著 老爸的 相片 ，"
13958,"規暝 無法入眠 ，"
13959,"伊的 牽手 規暝 酒佇現場 ，"
13960,"哭譀了 雙目 ，"
13961,"幾若擺 心情 幫敗 。"
13962,"鐵釘仔 散佈 國道 二十外台車 磅輦"
13963,"三立新聞台"
13964,"國道三號 高速公路 上北 三百 五十四點二 公里 ，"
13965,"抑都是 臺南 善化路段 ，"
13966,"早起 十點外 ，"
13967,"突然有 二十外台車 仙後 磅輪 ，"
13968,"車主 開落 交流都 查看 ，"
13969,"發現 輪仔內 鑿了 十外支 鐵釘仔 ，"
13970,"連原本 欲去 救援的 拖吊車 ，"
13971,"輪仔 抑被 鑿破矣 ，"
13972,"國道警察 調查後 發現 ，"
13973,"鐵釘仔 是對 一台 大貨車 面頂 落落來 ，"
13974,"逐枝 大約 五公分 的 鐵釘仔 ，"
13975,"散佈佇 高速公路頂 ，"
13976,"數量 濟到 都愛用 幾若的 布袋 來裝 ！"
13977,"十年前 基隆 女學生 命案 嫌犯 總算 落網"
13978,"三立新聞台"
13979,"基隆 警方 偵查 一件 性侵害案件 ，"
13980,"逮捕 一名 查埔 ，"
13981,"比對 DNA 了後 赫然發現 ，"
13982,"竟然敆 十年前 ，"
13983,"基隆 一件 女學生 命案 ，"
13984,"遭性侵 殺害的 嫌犯 檢體 峇嗄嗄 ，"
13985,"查新按 煞意外 破了 舊案 ，"
13986,"⿳ㄨㄢ⿳⿳ㄋㄚˋ予 家屬 一个 慢來的公道 。"
13987,"佇 兩千年 基隆 發生 一件 女學生 命案 ，"
13988,"過了 十年後 ，"
13989,"一名 五十五歲 男性嫌犯 總算落網 。"
13990,"根據 警方表示 ，"
13991,"當年 嫌犯是 計程車司機 ，"
13992,"隨機對 女學生 下毒手 ，"
13993,"犯案 現場 採集著的 DNA ，"
13994,"原本 一直 查袂出 示啥的 ，"
13995,"最近 警方 偵辦 一件 性侵案 ，"
13996,"被害人 指控 這名 查埔 涉案 ，"
13997,"採證 嫌犯的 DNA ，"
13998,"比對 資料庫 了後 ，"
13999,"意外的 發現 ，"
14000,"符合 十年前 女學生 命案的 嫌犯 特徵 。"
14002,"三立新聞台"
14003,"為著 加速 國道三號 七堵路段 搶救 工課 ，"
14004,"佇靠近 買靈坑 開挖 現場 ，"
14005,"砂石仔車 來來回回 ，"
14006,"一刻 攏無時閒 ，"
14007,"不過 ， 規工落來 ，"
14008,"一台 砂石仔車 的 油錢 都愛 三千箍 ，"
14009,"相紲 十工落來 ，"
14010,"至少 三萬箍 油錢 走袂去 ，"
14011,"運將𪜶 猶著愛生 自閹袋仔 ，"
14012,"這馬 傳出有 運將 擋袂朝"
14013,"激 欲開始 罷工 ，"
14014,"予 現場 守候的 家屬 聽著 ，"
14015,"kan1-khoo2-kah8 輾目屎 ！"
14016,"少年 夜遊 遇 臨檢 老母 控訴 警察 相逐 致使 跋奢"
14017,"三立新聞台"
14018,"高雄市 一名 未成年查埔 ，"
14019,"這個月炊 佮 朋友 騎車 夜遊 遇著 警察臨檢 ，"
14020,"因為 無戴 安全帽仔 心虛溜旋 ，"
14021,"結局 挨著 路邊 護欄 跋佮 喙鼻面整 ，"
14022,"家屬 痛批 警察 開車相逐 ，"
14023,"致使 發生 少年 跋車 ，"
14024,"但是 警察 煞 見死不救 ，"
14025,"三立新聞 獨家 採訪著 跋車 少年 ，"
14026,"伊承認 因為 無照駕駛 心虛 覕警察 ，"
14027,"才會 加速狂標 ，"
14028,"但是 警察 在後逐緊緊 雨衣 真緊張 才跋車 ，"
14029,"而且 警察 無伸手 幫助 ，"
14030,"但是 警方 否認 ，"
14031,"跋車事件 變成了 羅先門 。"
14032,"嚴定 生鉎 致使 走山 官員 專家 國駛一拒"
14033,"三立新聞台"
14034,"追查 國道三號 七堵 路段 大走山 原因 ，"
14035,"臺北科技大學 教授 指出 ，"
14036,"問題 就是出佇 ，"
14037,"應該愛 用來 固定 順向鋪 的 嚴定 生鉎 ，"
14038,"致使 搝綠不足 ，"
14039,"才會 發生 大規模 崩山 。"
14040,"不過 高速公路 工程局 煞便講 ，"
14041,"嚴定 會生鉎 ，"
14042,"是因為 走山後 ，"
14043,"曝路佇 澹濕的 空氣中 才造成的 。"
14044,"這番說詞 隨遭著 土木 專家 卜粟 ，"
14045,"專家 表示 需要 較長 時間 嚴定 才會 生鉎 ，"
14046,"根本 無考凌 佇一兩工以內 出現 ！"
14047,"毛治國 」 冰櫃 說 」 予人罵 朱立倫 無回應 緊陝"
14048,"三立新聞台"
14049,"七堵 路段的 國道三號 北二高 走山意外 ，"
14050,"目前 拄積極 搶救 。"
14051,"但是 予人 幌頭的 是 毛治國 ，"
14052,"佇向 立法委員 說明 搶救 工課的 「 標準 作業程序 」 是 ，"
14053,"一度 講出 「 冰櫃 已經 準備好矣 」 ，"
14054,"引起 死者家屬 不滿 ，"
14055,"批評 毛治國 完全 無同理心 ，"
14056,"毛治國 昨日 暗時 ，"
14057,"為 家己 失言 向現場 當等 家屬 會失禮 。"
14058,"施工 人員 遭活埋 四十 分鐘 搶救 無效"
14059,"三立新聞台"
14060,"國道二號 接機場 之線的 引道 橋樑 ，"
14061,"耐⿰這陣 補強工程 鬧出人命 ，"
14062,"第一時間 高速公路局 的 監視器 ，"
14063,"陸落來 現場急救 畫面 ，"
14064,"施工人員 酥國涼 ，"
14065,"被 二十 立方公尺 塗石 咧條 頷捲以下 ，"
14066,"長達 四十分鐘 ，"
14067,"現場進行 心肺復甦術 ，"
14068,"送醫 猶原 宣告無醫 ，"
14069,"蘇國涼 家境 其實無好 ，"
14070,"已經 六十三歲 為著 牚牢 家計 ，"
14071,"猶是 去 工地 做散工 。"
14072,"中國館 門票 十分鐘 搶完 見笑 ！ 車狹 像 逃難-t"
14073,"三立新聞台"
14074,"鏡頭 𤆬你看 中國的 上海 世界博覽會 ，"
14075,"今仔日 已經是 第二工矣 ，"
14076,"會場 猶是 仝款 亂操操 ，"
14077,"早起 中國館 開門 ，"
14078,"但是 預約貫 根本無夠 ，"
14079,"無到 十分鐘 刀法完 ，"
14080,"有 民眾 不滿 ，"
14081,"當場 搝著 工作 人員的 頷領 痛罵 。"
14082,"其實 等一工 ⿳ㄨㄢ⿳⿳ㄋㄚˋ仝款 ，"
14083,"一陣人 搶票 搶甲跋倒 ，"
14084,"甚至共 糞埽桶 攏捙倒矣 。"
14085,"亞洲史上 上大 沉船 甜保 拍賣 所得 破 二十五 億"
14086,"自由時報報導"
14087,"印尼政府 和 比利時 揣保 專家 Luc Heymans ，"
14088,"佇五號 共同 拍賣 一批 「 千年沉船 甜保 」 ，"
14089,"掠算 拍賣 價數 上少有 八千萬 美金 ，"
14090,"大約 新臺幣 二十五億 。"
14091,"船頂 甜保 包括 瓷仔 、 銅器 、"
14092,"越南 瓷仔窯 、 阿拉伯 金銅 ，"
14093,"以及 上千上萬 的 各式 寶石 、 水晶 、 珍珠 ，"
14094,"這⿳ㄨㄢ⿳⿳ㄋㄚˋ是 堪稱 亞洲地區 ，"
14095,"有史以來 發現 上大的 沉船寶藏 。"
14096,"獲獎 美國 時代雜誌 百大影響人物 陳樹菊 坐飛機"
14097,"三立新聞台"
14098,"頭條 上新 消息 ，"
14099,"來看 這位 臺灣之光 ，"
14100,"二十年來 捐出 千萬 行善 ，"
14102,"選著 美國 時代雜誌 ，"
14103,"一百位 上有 影響力的人 ，"
14104,"佇四號 暗時 赴美國 領獎 ，"
14105,"由於 陳樹菊 阿媽 最近 非常有名 ，"
14106,"一路上 被 目睭金 民眾 認出來 ，"
14107,"到了 機場 猶有人 對伊愛 簽名 呢 。"
14108,"死犯 母親 吐心聲 請放落 仇恨"
14109,"三立新聞台"
14110,"等禮拜五 的 暗時 ，"
14111,"法務部 突然 執行 四件 死刑 ，"
14112,"⿳ㄨㄢ⿳⿳ㄋㄚˋ引來 紲後效應 ，"
14113,"死刑犯 和 家屬 非常驚惶 ，"
14114,"十六年前 犯下 女大學生 殺人案 的 陳削卿 ，"
14115,"昨日 緊急 遞狀 ，"
14116,"聲筅 非常上訴 ，"
14117,"看守所 的 其他 死犯 ，"
14118,"食袂落 ⿳ㄨㄢ⿳⿳ㄋㄚˋ睏袂去 ，"
14119,"一名 死犯的 母親講 ，"
14120,"被銃決的 其中一人 ，"
14121,"都和 伊後生 同房 ，"
14122,"後生 心情 因此 受影響 ，"
14123,"身為 家屬的 止向望 ，"
14124,"上天有 好先之竹 ，"
14125,"總是 皆予 一个 自新的機會 ！"
14126,"賣菜 阿媽 出國 領獎 規身軀 還頭 一千箍 打髮"
14127,"三立新聞台"
14128,"臺東 賣菜 阿媽 陳樹菊 ，"
14129,"已經 起程 前往 美國 領獎 ，"
14130,"毋過 你知影毋 ？"
14131,"就算 欲副 紐約 時尚之都 ，"
14132,"儉樸的 伊猶是 有堅持 ，"
14133,"陳樹菊 阿媽 決定用 規身軀頂下 無到 一千箍 的 妝娗 ，"
14134,"去美國 領這个 百大影響人物 的 獎 ，"
14135,"⿳ㄨㄢ⿳⿳ㄋㄚˋ就是 昨日 伊 上臺北 ，"
14136,"阮佇 新勻 話面頂 看著 ，"
14137,"彼一身軀 打扮 ，"
14138,"烏色 外套 配 牛仔褲 ，"
14139,"猶有 白色 運動鞋 ，"
14140,"揹著 一个 一百九十九 的 小揹仔 ，"
14141,"陳樹菊 阿媽 伊講 猶是 穿 賣菜 頷為仔 上習慣 ！"
14142,"藝人 白冰冰 唱 廢死刑聯盟 踏著 死體 前進"
14143,"三立新聞台"
14144,"等禮拜五 銃決 四名 死犯 ，"
14145,"閣再 引發 爭議 ！"
14146,"捌 經歷 喪女之痛 的 藝人 白冰冰 ，"
14147,"昨暝 Call-𪜶 到 政論節目 內面 ，"
14148,"伊 爿激 廢死刑聯盟 成員 ，"
14149,"白冰冰 認為 𪜶 慈悲 用毋著 所在 ，"
14150,"今仔日 面對 媒體 ，"
14151,"伊 進一步 閣痛批 ，"
14152,"廢死刑聯盟 是 踏著 被害者的 死體 前進 ，"
14153,"白冰冰 ⿳ㄨㄢ⿳⿳ㄋㄚˋ 話帶剾洗 的 講 ，"
14154,"廢死刑聯盟 的 人格 比較 高尚 ，"
14155,"伊 實在是 比袂著 ！"
14156,"酒駕 貨車 挨 ⿰オ－ト⿰バイ 閣 衝入 人家處"
14157,"三立新聞台"
14158,"佇 臺北縣 八里鄉 ，"
14159,"一名 貨車 運將 酒後 開車 ，"
14160,"挨傷 一對 騎⿰オ－ト⿰バイ的 兄弟仔 。"
14161,"紲落去 閣 衝入 邊仔 透天 人家厝 ，"
14162,"厝內 一个 小妹妹 ⿳ㄨㄢ⿳⿳ㄋㄚˋ 被 波及 。"
14163,"貨車 運將 懵懂的 酒駕 行為 ，"
14164,"造成了 一人 重傷 ，"
14165,"三人 輕傷 的 不幸 結果 。"
14166,"放電影 突然 變烏 京站影城 跳電 疏散 觀眾"
14167,"三立新聞台"
14168,"臺北市 的 國道客運轉運中心 ，"
14169,"暗時 無預警 停電 二十分鐘 ，"
14170,"所幸 附設的 賣場 佮 客運中心 ，"
14171,"攏無 受著波及 ，"
14172,"干焦有 京站 的 電影院 被迫中斷 放影 ，"
14173,"進行 緊急的 疏散 ，"
14174,"業者 發予 逐人 兩張 電影票 蛻換貫 ，"
14175,"作為 這擺的 補償 ，"
14176,"予 觀眾 抾怨連連 敗興而歸 。"
14177,"再審 等兩工 殺 警察 嫌犯 出國 赴 越南"
14178,"三立新聞台"
14179,"警政系統 傳出 有漏洞 ，"
14180,"殺害 警察的 嫌疑犯 ，"
14181,"竟然 會使 逃出 國境 ，"
14182,"遮是佇 十三年前 ，"
14183,"犯下 警匪槍戰 兇嫌 之一的 李得陽 ，"
14184,"因為 檢察官 無上訴 ，"
14185,"規个 案件 無罪確定 ，"
14186,"引發 受害者 家屬 不滿 ，"
14187,"四界陳情 ，"
14188,"高檢署 頂個月 十九號 ，"
14189,"決定 欲 聲請再審 ，"
14190,"毋過 無想到 這个時陣 才發現 ，"
14191,"李得陽 煞提前 兩工 ，"
14192,"佇 十七號 坐飛機 飛往 越南 。"
14193,"運將 血壓 飆懸 計程車 反覆 卡著 交通"
14194,"三立新聞台"
14195,"臺北縣的 瑞芳 磅空 ，"
14196,"發生 反車 意外 ，"
14197,"一名 計程車運將 ，"
14198,"疑似 因為 㧒壓 先懸 ，"
14199,"規个人 突然 眩昂 ，"
14200,"失控 脆挵 磅空邊的 鄰還就 ，"
14202,"反覆 佇磅空內 ，"
14203,"救護人員 趕到現場 ，"
14204,"共 卡佇 車內的 運將 ，"
14205,"趕緊 救出來 ，"
14206,"受著 車禍的 影響 ，"
14207,"沿途的 交通 受阻擋 ，"
14208,"車陣 回踢 超過 一公里 。"
14209,"五層樓懸 大直橋 耍跳水 大學生 滾耍命"
14210,"三立新聞台"
14211,"一名 大學生 ，"
14212,"走到 臺北市 大直橋 耍跳河 ，"
14213,"對 五層樓懸的 橋頂 趒落去 ，"
14214,"猶共 影片 褒 上網路 展風神 ，"
14215,"網友 痛批 耍甲 傷過頭 ，"
14216,"佇網路 發動了 搜查 ，"
14217,"揣出示 實踐大學 服裝系 的 學生 ，"
14218,"校方 得知了後 ，"
14219,"隨約談 這位 查埔學生 ，"
14220,"目前 研擬欲 記申誡 處分 ！"
14221,"國際 原油 落價 過 百分之八 中油 止落價 兩角"
14222,"自由時報 綜合報導"
14223,"受著 希臘 債信 危機 衝擊 ，"
14224,"頂禮拜 國際原油 價數 大落 ，"
14225,"平均 落價 幅度 過 百分之八 ，"
14226,"紐約 原油期貨 每桶 閣大落 過 十一箍 美金 ，"
14227,"毋過 臺灣的 中油 汽油 、 柴油 ，"
14228,"每公升 干焦 落價 兩角 ，"
14229,"降福 無到 百分之一 ，"
14230,"予 消費者 感覺不平 佮 憤怒 。"
14231,"中油 今年 第一季 獲利 懸到 三十四億 ，"
14232,"揀宣稱 已經 吸收 降福的 一半 ，"
14233,"干焦落 兩角 以眠僧侶 ，"
14234,"予 消費者 氣憤難爿 。"
14235,"高鐵 駕駛 昏睡 標束 三百公里 乘客 驚險"
14236,"三立新聞台"
14237,"一工 十萬人 乘搭的 臺灣高鐵 ，"
14238,"傳出 駕駛 開到一半 ，"
14239,"一位 竟然 睏去的 驚險意外 ，"
14240,"這是 一名 查埔駕駛 ，"
14241,"因為有 睏眠掛礙 ，"
14242,"長期服用 安眠藥 ，"
14243,"無想到 頂個月 ，"
14244,"有一擺 伊 開車 開到一半 ，"
14245,"煞 突然 昏睡 意識袂清 ，"
14246,"列車長 趕到後 ，"
14247,"才趕緊 轉為 自動駕駛 系統 ，"
14248,"但是 時間 長達 十三分鐘 ，"
14249,"高鐵 佇時速 三百公里 的 狀態下 ，"
14250,"出現 無人駕駛 狀況 ，"
14251,"予旅客 痛批 ，"
14252,"實在 傷膨風 ，"
14253,"根本是 提 人命 滾耍笑 。"
14254,"營區 爆發 H1N1 群聚 感染 軍方 講法 庭了藤"
14255,"三立新聞台"
14256,"臺中縣 后里鄉 的 營區 ，"
14257,"出現了 新流感 群聚感染 ，"
14258,"予 軍方 毋敢大意 ，"
14259,"昨日 特別 出動 十名 化學兵 ，"
14260,"針對 營區 、 宿舍 進行 全面消毒 ，"
14261,"搤對 新流感疫情 ，"
14262,"軍方 雖然佇 第一時間 表示 ，"
14263,"有送 患者 到醫院 進行隔離 ，"
14264,"毋過 毋管 人數 猶是 送醫院 時間 ，"
14265,"攏出現了 頭尾不一 的 情形 ，"
14266,"民進黨 立法委員 批評 ，"
14267,"軍方 根本是 揜貼 疫情 。"
14268,"廚子師 心肝雄 弒雙親 閣加工 殺害 某囝 四人"
14269,"三立新聞台"
14270,"佇 嘉義縣 番路鄉 ，"
14271,"發生了 驚死人的 弒親案件 ，"
14272,"一名 心肝雄 查埔 ，"
14273,"疑似 因為 投資 股票 失利 ，"
14274,"昨日 向 爸母 討袂著錢 ，"
14275,"竟然 殺害 家己的 爸母 ，"
14276,"棄屍後 猶通知 小弟 去收屍 ，"
14277,"紲落 轉到 桃園 厝內 ，"
14278,"燒炭 試圖 殺害 牽手 佮 三个 囝兒 ，"
14279,"好佳哉 警方 及時 破門簾入 ，"
14280,"共 昏迷不醒 的 四个人 救出來 ，"
14281,"不過 嫌犯 目前 下落不明 。"
14282,"應歌 工廠 疑似 乙絕 氣爆 兩死 兩重傷"
